routenum,ord,stationid,arsid,encode
100,82,을지로5가.중부시장,2166,%EC%9D%84%EC%A7%80%EB%A1%9C5%EA%B0%80.%EC%A4%91%EB%B6%80%EC%8B%9C%EC%9E%A5
100,83,을지로6가.국립중앙의료원,2169,%EC%9D%84%EC%A7%80%EB%A1%9C6%EA%B0%80.%EA%B5%AD%EB%A6%BD%EC%A4%91%EC%95%99%EC%9D%98%EB%A3%8C%EC%9B%90
100,84,광희동,2170,%EA%B4%91%ED%9D%AC%EB%8F%99
100,85,퇴계로6가,2206,%ED%87%B4%EA%B3%84%EB%A1%9C6%EA%B0%80
100,86,을지로5가,2168,%EC%9D%84%EC%A7%80%EB%A1%9C5%EA%B0%80
100,87,방산시장,2167,%EB%B0%A9%EC%82%B0%EC%8B%9C%EC%9E%A5
100,88,종로5가,1212,%EC%A2%85%EB%A1%9C5%EA%B0%80
100,89,종로5가.효제초등학교,1205,%EC%A2%85%EB%A1%9C5%EA%B0%80.%ED%9A%A8%EC%A0%9C%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
100,90,종로5가.효제동,1204,%EC%A2%85%EB%A1%9C5%EA%B0%80.%ED%9A%A8%EC%A0%9C%EB%8F%99
100,91,통신대(이화장),1219,%ED%86%B5%EC%8B%A0%EB%8C%80%28%EC%9D%B4%ED%99%94%EC%9E%A5%29
100,92,혜화역.마로니에공원,1220,%ED%98%9C%ED%99%94%EC%97%AD.%EB%A7%88%EB%A1%9C%EB%8B%88%EC%97%90%EA%B3%B5%EC%9B%90
100,93,혜화역.동성중고(장면총리가옥),1229,%ED%98%9C%ED%99%94%EC%97%AD.%EB%8F%99%EC%84%B1%EC%A4%91%EA%B3%A0%28%EC%9E%A5%EB%A9%B4%EC%B4%9D%EB%A6%AC%EA%B0%80%EC%98%A5%29
100,94,삼선교.한성대학교,8010,%EC%82%BC%EC%84%A0%EA%B5%90.%ED%95%9C%EC%84%B1%EB%8C%80%ED%95%99%EA%B5%90
100,95,돈암사거리.성신여대입구,8008,%EB%8F%88%EC%95%94%EC%82%AC%EA%B1%B0%EB%A6%AC.%EC%84%B1%EC%8B%A0%EC%97%AC%EB%8C%80%EC%9E%85%EA%B5%AC
100,96,미아리고개(아리랑아트홀),8006,%EB%AF%B8%EC%95%84%EB%A6%AC%EA%B3%A0%EA%B0%9C%28%EC%95%84%EB%A6%AC%EB%9E%91%EC%95%84%ED%8A%B8%ED%99%80%29
100,97,길음뉴타운,8004,%EA%B8%B8%EC%9D%8C%EB%89%B4%ED%83%80%EC%9A%B4
100,98,월곡뉴타운,8002,%EC%9B%94%EA%B3%A1%EB%89%B4%ED%83%80%EC%9A%B4
100,99,숭곡초교입구,8101,%EC%88%AD%EA%B3%A1%EC%B4%88%EA%B5%90%EC%9E%85%EA%B5%AC
100,100,창문여고,8102,%EC%B0%BD%EB%AC%B8%EC%97%AC%EA%B3%A0
100,101,동방주유소앞,8103,%EB%8F%99%EB%B0%A9%EC%A3%BC%EC%9C%A0%EC%86%8C%EC%95%9E
100,102,장위동그린빌아파트,8104,%EC%9E%A5%EC%9C%84%EB%8F%99%EA%B7%B8%EB%A6%B0%EB%B9%8C%EC%95%84%ED%8C%8C%ED%8A%B8
100,103,북서울꿈의숲,8105,%EB%B6%81%EC%84%9C%EC%9A%B8%EA%BF%88%EC%9D%98%EC%88%B2
100,104,장월초등학교,8106,%EC%9E%A5%EC%9B%94%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
100,105,롯데캐슬루나아파트,11337,%EB%A1%AF%EB%8D%B0%EC%BA%90%EC%8A%AC%EB%A3%A8%EB%82%98%EC%95%84%ED%8C%8C%ED%8A%B8
100,106,인덕대앞,11338,%EC%9D%B8%EB%8D%95%EB%8C%80%EC%95%9E
100,107,월계헬스케어센터,11340,%EC%9B%94%EA%B3%84%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4%EC%84%BC%ED%84%B0
100,108,하계시영아파트,11453,%ED%95%98%EA%B3%84%EC%8B%9C%EC%98%81%EC%95%84%ED%8C%8C%ED%8A%B8
100,109,하계장미아파트,11455,%ED%95%98%EA%B3%84%EC%9E%A5%EB%AF%B8%EC%95%84%ED%8C%8C%ED%8A%B8
100,110,하계미성아파트.을지병원,11425,%ED%95%98%EA%B3%84%EB%AF%B8%EC%84%B1%EC%95%84%ED%8C%8C%ED%8A%B8.%EC%9D%84%EC%A7%80%EB%B3%91%EC%9B%90
100,111,한성여객종점,11429,%ED%95%9C%EC%84%B1%EC%97%AC%EA%B0%9D%EC%A2%85%EC%A0%90
100,112,세이브존스포츠센터,11435,%EC%84%B8%EC%9D%B4%EB%B8%8C%EC%A1%B4%EC%8A%A4%ED%8F%AC%EC%B8%A0%EC%84%BC%ED%84%B0
100,113,노원경찰서.혜성여고,11437,%EB%85%B8%EC%9B%90%EA%B2%BD%EC%B0%B0%EC%84%9C.%ED%98%9C%EC%84%B1%EC%97%AC%EA%B3%A0
100,114,하계현대아파트,11442,%ED%95%98%EA%B3%84%ED%98%84%EB%8C%80%EC%95%84%ED%8C%8C%ED%8A%B8
100,115,노원구민체육센터,11358,%EB%85%B8%EC%9B%90%EA%B5%AC%EB%AF%BC%EC%B2%B4%EC%9C%A1%EC%84%BC%ED%84%B0
100,116,상명초등학교,11377,%EC%83%81%EB%AA%85%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
100,117,중계건영2차아파트,11375,%EC%A4%91%EA%B3%84%EA%B1%B4%EC%98%812%EC%B0%A8%EC%95%84%ED%8C%8C%ED%8A%B8
100,118,중계역,11366,%EC%A4%91%EA%B3%84%EC%97%AD
100,119,하계한신청구아파트,11444,%ED%95%98%EA%B3%84%ED%95%9C%EC%8B%A0%EC%B2%AD%EA%B5%AC%EC%95%84%ED%8C%8C%ED%8A%B8
101,1,우이동도선사입구,9102,%EC%9A%B0%EC%9D%B4%EB%8F%99%EB%8F%84%EC%84%A0%EC%82%AC%EC%9E%85%EA%B5%AC
101,2,우이동성원아파트,9103,%EC%9A%B0%EC%9D%B4%EB%8F%99%EC%84%B1%EC%9B%90%EC%95%84%ED%8C%8C%ED%8A%B8
101,3,쌍문동청한빌라,10200,%EC%8C%8D%EB%AC%B8%EB%8F%99%EC%B2%AD%ED%95%9C%EB%B9%8C%EB%9D%BC
101,4,쌍문동우이빌라,10202,%EC%8C%8D%EB%AC%B8%EB%8F%99%EC%9A%B0%EC%9D%B4%EB%B9%8C%EB%9D%BC
101,5,초당초등학교,10204,%EC%B4%88%EB%8B%B9%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
101,6,방학동우성아파트,10206,%EB%B0%A9%ED%95%99%EB%8F%99%EC%9A%B0%EC%84%B1%EC%95%84%ED%8C%8C%ED%8A%B8
101,7,쌍문동성원아파트,10210,%EC%8C%8D%EB%AC%B8%EB%8F%99%EC%84%B1%EC%9B%90%EC%95%84%ED%8C%8C%ED%8A%B8
101,8,쌍문동한양.현대아파트,10212,%EC%8C%8D%EB%AC%B8%EB%8F%99%ED%95%9C%EC%96%91.%ED%98%84%EB%8C%80%EC%95%84%ED%8C%8C%ED%8A%B8
101,9,쌍문동삼익금호1차아파트,10214,%EC%8C%8D%EB%AC%B8%EB%8F%99%EC%82%BC%EC%9D%B5%EA%B8%88%ED%98%B81%EC%B0%A8%EC%95%84%ED%8C%8C%ED%8A%B8
101,10,도봉구보건소앞,10216,%EB%8F%84%EB%B4%89%EA%B5%AC%EB%B3%B4%EA%B1%B4%EC%86%8C%EC%95%9E
101,11,도봉구민회관,10013,%EB%8F%84%EB%B4%89%EA%B5%AC%EB%AF%BC%ED%9A%8C%EA%B4%80
101,12,쌍문역,10015,%EC%8C%8D%EB%AC%B8%EC%97%AD
101,13,우이1교앞,10017,%EC%9A%B0%EC%9D%B41%EA%B5%90%EC%95%9E
101,14,수유3동우체국,9001,%EC%88%98%EC%9C%A03%EB%8F%99%EC%9A%B0%EC%B2%B4%EA%B5%AD
101,15,강북구청입구,9013,%EA%B0%95%EB%B6%81%EA%B5%AC%EC%B2%AD%EC%9E%85%EA%B5%AC
101,16,수유역,9003,%EC%88%98%EC%9C%A0%EC%97%AD
101,17,수유시장.성신여대미아캠퍼스앞,9005,%EC%88%98%EC%9C%A0%EC%8B%9C%EC%9E%A5.%EC%84%B1%EC%8B%A0%EC%97%AC%EB%8C%80%EB%AF%B8%EC%95%84%EC%BA%A0%ED%8D%BC%EC%8A%A4%EC%95%9E
101,18,미아역.신일중고,9007,%EB%AF%B8%EC%95%84%EC%97%AD.%EC%8B%A0%EC%9D%BC%EC%A4%91%EA%B3%A0
101,19,도봉세무서.성북시장,9009,%EB%8F%84%EB%B4%89%EC%84%B8%EB%AC%B4%EC%84%9C.%EC%84%B1%EB%B6%81%EC%8B%9C%EC%9E%A5
101,20,미아삼거리역,9011,%EB%AF%B8%EC%95%84%EC%82%BC%EA%B1%B0%EB%A6%AC%EC%97%AD
101,21,성가복지병원,8148,%EC%84%B1%EA%B0%80%EB%B3%B5%EC%A7%80%EB%B3%91%EC%9B%90
101,22,종암경찰서,8150,%EC%A2%85%EC%95%94%EA%B2%BD%EC%B0%B0%EC%84%9C
101,23,종암동주민센터,8152,%EC%A2%85%EC%95%94%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
101,24,숭례초교,8154,%EC%88%AD%EB%A1%80%EC%B4%88%EA%B5%90
101,25,고대앞,8156,%EA%B3%A0%EB%8C%80%EC%95%9E
101,26,우신향병원,8157,%EC%9A%B0%EC%8B%A0%ED%96%A5%EB%B3%91%EC%9B%90
101,27,안암오거리,8158,%EC%95%88%EC%95%94%EC%98%A4%EA%B1%B0%EB%A6%AC
101,28,대광초교,8159,%EB%8C%80%EA%B4%91%EC%B4%88%EA%B5%90
101,29,신설동로타리,1243,%EC%8B%A0%EC%84%A4%EB%8F%99%EB%A1%9C%ED%83%80%EB%A6%AC
101,30,동묘앞,1044,%EB%8F%99%EB%AC%98%EC%95%9E
101,31,동대문(흥인지문),1037,%EB%8F%99%EB%8C%80%EB%AC%B8%28%ED%9D%A5%EC%9D%B8%EC%A7%80%EB%AC%B8%29
101,32,종로6가,1208,%EC%A2%85%EB%A1%9C6%EA%B0%80
101,33,종로5가,1206,%EC%A2%85%EB%A1%9C5%EA%B0%80
101,34,종로4가,1196,%EC%A2%85%EB%A1%9C4%EA%B0%80
101,35,종로3가,1194,%EC%A2%85%EB%A1%9C3%EA%B0%80
101,36,종로2가,1193,%EC%A2%85%EB%A1%9C2%EA%B0%80
101,37,종로1가,1190,%EC%A2%85%EB%A1%9C1%EA%B0%80
101,38,광화문,1125,%EA%B4%91%ED%99%94%EB%AC%B8
101,39,서울역사박물관(경교장),1123,%EC%84%9C%EC%9A%B8%EC%97%AD%EC%82%AC%EB%B0%95%EB%AC%BC%EA%B4%80%28%EA%B2%BD%EA%B5%90%EC%9E%A5%29
101,40,서대문역사거리.적십자병원,1169,%EC%84%9C%EB%8C%80%EB%AC%B8%EC%97%AD%EC%82%AC%EA%B1%B0%EB%A6%AC.%EC%A0%81%EC%8B%AD%EC%9E%90%EB%B3%91%EC%9B%90
101,41,서대문경찰서,13252,%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B2%BD%EC%B0%B0%EC%84%9C
101,42,서소문,2133,%EC%84%9C%EC%86%8C%EB%AC%B8
101,43,서울신문사,2137,%EC%84%9C%EC%9A%B8%EC%8B%A0%EB%AC%B8%EC%82%AC
101,44,종로1가,1188,%EC%A2%85%EB%A1%9C1%EA%B0%80
101,45,종로2가,1187,%EC%A2%85%EB%A1%9C2%EA%B0%80
101,46,종로3가역15번출구,1182,%EC%A2%85%EB%A1%9C3%EA%B0%80%EC%97%AD15%EB%B2%88%EC%B6%9C%EA%B5%AC
101,47,종로4가.종묘,1180,%EC%A2%85%EB%A1%9C4%EA%B0%80.%EC%A2%85%EB%AC%98
101,48,종로5가.광장시장,1178,%EC%A2%85%EB%A1%9C5%EA%B0%80.%EA%B4%91%EC%9E%A5%EC%8B%9C%EC%9E%A5
101,49,종로6가.종로신진시장,1216,%EC%A2%85%EB%A1%9C6%EA%B0%80.%EC%A2%85%EB%A1%9C%EC%8B%A0%EC%A7%84%EC%8B%9C%EC%9E%A5
101,50,동대문,1233,%EB%8F%99%EB%8C%80%EB%AC%B8
101,51,동묘앞,1041,%EB%8F%99%EB%AC%98%EC%95%9E
101,52,대광고등학교앞,6178,%EB%8C%80%EA%B4%91%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90%EC%95%9E
101,53,안암오거리,6177,%EC%95%88%EC%95%94%EC%98%A4%EA%B1%B0%EB%A6%AC
101,54,우신향병원,6176,%EC%9A%B0%EC%8B%A0%ED%96%A5%EB%B3%91%EC%9B%90
101,55,고려대학교앞,6175,%EA%B3%A0%EB%A0%A4%EB%8C%80%ED%95%99%EA%B5%90%EC%95%9E
101,56,숭례초등학교,8155,%EC%88%AD%EB%A1%80%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
101,57,종암동주민센터,8153,%EC%A2%85%EC%95%94%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
101,58,종암경찰서,8151,%EC%A2%85%EC%95%94%EA%B2%BD%EC%B0%B0%EC%84%9C
101,59,성가복지병원,8149,%EC%84%B1%EA%B0%80%EB%B3%B5%EC%A7%80%EB%B3%91%EC%9B%90
101,60,미아삼거리역,9012,%EB%AF%B8%EC%95%84%EC%82%BC%EA%B1%B0%EB%A6%AC%EC%97%AD
101,61,도봉세무서.성북시장,9010,%EB%8F%84%EB%B4%89%EC%84%B8%EB%AC%B4%EC%84%9C.%EC%84%B1%EB%B6%81%EC%8B%9C%EC%9E%A5
101,62,미아역.신일중고,9008,%EB%AF%B8%EC%95%84%EC%97%AD.%EC%8B%A0%EC%9D%BC%EC%A4%91%EA%B3%A0
101,63,수유시장.성신여대미아캠퍼스앞,9006,%EC%88%98%EC%9C%A0%EC%8B%9C%EC%9E%A5.%EC%84%B1%EC%8B%A0%EC%97%AC%EB%8C%80%EB%AF%B8%EC%95%84%EC%BA%A0%ED%8D%BC%EC%8A%A4%EC%95%9E
101,64,수유역.강북구청,9004,%EC%88%98%EC%9C%A0%EC%97%AD.%EA%B0%95%EB%B6%81%EA%B5%AC%EC%B2%AD
101,65,수유3동우체국,9002,%EC%88%98%EC%9C%A03%EB%8F%99%EC%9A%B0%EC%B2%B4%EA%B5%AD
101,66,우이1교앞,10127,%EC%9A%B0%EC%9D%B41%EA%B5%90%EC%95%9E
101,67,쌍문역,10126,%EC%8C%8D%EB%AC%B8%EC%97%AD
101,68,정의여중고앞,10119,%EC%A0%95%EC%9D%98%EC%97%AC%EC%A4%91%EA%B3%A0%EC%95%9E
101,69,구민회관,10121,%EA%B5%AC%EB%AF%BC%ED%9A%8C%EA%B4%80
101,70,도봉구보건소앞,10217,%EB%8F%84%EB%B4%89%EA%B5%AC%EB%B3%B4%EA%B1%B4%EC%86%8C%EC%95%9E
101,71,쌍문동금호1차삼익아파트,10215,%EC%8C%8D%EB%AC%B8%EB%8F%99%EA%B8%88%ED%98%B81%EC%B0%A8%EC%82%BC%EC%9D%B5%EC%95%84%ED%8C%8C%ED%8A%B8
101,72,쌍문동현대.한양아파트,10213,%EC%8C%8D%EB%AC%B8%EB%8F%99%ED%98%84%EB%8C%80.%ED%95%9C%EC%96%91%EC%95%84%ED%8C%8C%ED%8A%B8
101,73,쌍문동성원아파트,10211,%EC%8C%8D%EB%AC%B8%EB%8F%99%EC%84%B1%EC%9B%90%EC%95%84%ED%8C%8C%ED%8A%B8
101,74,방학동우성아파트,10207,%EB%B0%A9%ED%95%99%EB%8F%99%EC%9A%B0%EC%84%B1%EC%95%84%ED%8C%8C%ED%8A%B8
101,75,초당초등학교,10205,%EC%B4%88%EB%8B%B9%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
101,76,쌍문동우이빌라,10203,%EC%8C%8D%EB%AC%B8%EB%8F%99%EC%9A%B0%EC%9D%B4%EB%B9%8C%EB%9D%BC
101,77,쌍문동청한빌라,10201,%EC%8C%8D%EB%AC%B8%EB%8F%99%EC%B2%AD%ED%95%9C%EB%B9%8C%EB%9D%BC
101,78,동아운수앞,10325,%EB%8F%99%EC%95%84%EC%9A%B4%EC%88%98%EC%95%9E
101,79,우이동성원아파트,9104,%EC%9A%B0%EC%9D%B4%EB%8F%99%EC%84%B1%EC%9B%90%EC%95%84%ED%8C%8C%ED%8A%B8
101,80,우이동도선사입구,9296,%EC%9A%B0%EC%9D%B4%EB%8F%99%EB%8F%84%EC%84%A0%EC%82%AC%EC%9E%85%EA%B5%AC
1014,1,성북생태체험관,8258,%EC%84%B1%EB%B6%81%EC%83%9D%ED%83%9C%EC%B2%B4%ED%97%98%EA%B4%80
1014,2,정릉초교,8259,%EC%A0%95%EB%A6%89%EC%B4%88%EA%B5%90
1014,3,정릉동풍림상가앞,8260,%EC%A0%95%EB%A6%89%EB%8F%99%ED%92%8D%EB%A6%BC%EC%83%81%EA%B0%80%EC%95%9E
1014,4,정릉동풍림아파트,8262,%EC%A0%95%EB%A6%89%EB%8F%99%ED%92%8D%EB%A6%BC%EC%95%84%ED%8C%8C%ED%8A%B8
1014,5,외환은행정릉지점,8165,%EC%99%B8%ED%99%98%EC%9D%80%ED%96%89%EC%A0%95%EB%A6%89%EC%A7%80%EC%A0%90
1014,6,정릉시장입구,8167,%EC%A0%95%EB%A6%89%EC%8B%9C%EC%9E%A5%EC%9E%85%EA%B5%AC
1014,7,정릉우체국앞,8169,%EC%A0%95%EB%A6%89%EC%9A%B0%EC%B2%B4%EA%B5%AD%EC%95%9E
1014,8,정릉입구,8263,%EC%A0%95%EB%A6%89%EC%9E%85%EA%B5%AC
1014,9,아리랑고개.아리랑시네미디어센터,8265,%EC%95%84%EB%A6%AC%EB%9E%91%EA%B3%A0%EA%B0%9C.%EC%95%84%EB%A6%AC%EB%9E%91%EC%8B%9C%EB%84%A4%EB%AF%B8%EB%94%94%EC%96%B4%EC%84%BC%ED%84%B0
1014,10,돈암2동주민센터입구.흥천사,8267,%EB%8F%88%EC%95%942%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0%EC%9E%85%EA%B5%AC.%ED%9D%A5%EC%B2%9C%EC%82%AC
1014,11,성신여대입구,8269,%EC%84%B1%EC%8B%A0%EC%97%AC%EB%8C%80%EC%9E%85%EA%B5%AC
1014,12,돈암시장입구,8305,%EB%8F%88%EC%95%94%EC%8B%9C%EC%9E%A5%EC%9E%85%EA%B5%AC
1014,13,성북구청.성북경찰서,8177,%EC%84%B1%EB%B6%81%EA%B5%AC%EC%B2%AD.%EC%84%B1%EB%B6%81%EA%B2%BD%EC%B0%B0%EC%84%9C
1014,14,보문역,8179,%EB%B3%B4%EB%AC%B8%EC%97%AD
1014,15,브라운호텔,8181,%EB%B8%8C%EB%9D%BC%EC%9A%B4%ED%98%B8%ED%85%94
1014,16,보문동주민센터,8183,%EB%B3%B4%EB%AC%B8%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
1014,17,신설동로타리,1243,%EC%8B%A0%EC%84%A4%EB%8F%99%EB%A1%9C%ED%83%80%EB%A6%AC
1014,18,동묘앞,1245,%EB%8F%99%EB%AC%98%EC%95%9E
1014,19,종로구민회관숭인동,1240,%EC%A2%85%EB%A1%9C%EA%B5%AC%EB%AF%BC%ED%9A%8C%EA%B4%80%EC%88%AD%EC%9D%B8%EB%8F%99
1014,20,숭인1동주민센터,1239,%EC%88%AD%EC%9D%B81%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
1014,21,보문역,8326,%EB%B3%B4%EB%AC%B8%EC%97%AD
1014,22,성북구청.성북경찰서,8178,%EC%84%B1%EB%B6%81%EA%B5%AC%EC%B2%AD.%EC%84%B1%EB%B6%81%EA%B2%BD%EC%B0%B0%EC%84%9C
1014,23,돈암시장입구,8306,%EB%8F%88%EC%95%94%EC%8B%9C%EC%9E%A5%EC%9E%85%EA%B5%AC
1014,24,성신여대입구,8270,%EC%84%B1%EC%8B%A0%EC%97%AC%EB%8C%80%EC%9E%85%EA%B5%AC
1014,25,돈암2동주민센터입구.흥천사,8268,%EB%8F%88%EC%95%942%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0%EC%9E%85%EA%B5%AC.%ED%9D%A5%EC%B2%9C%EC%82%AC
1014,26,아리랑고개.아리랑시네미디어센터,8266,%EC%95%84%EB%A6%AC%EB%9E%91%EA%B3%A0%EA%B0%9C.%EC%95%84%EB%A6%AC%EB%9E%91%EC%8B%9C%EB%84%A4%EB%AF%B8%EB%94%94%EC%96%B4%EC%84%BC%ED%84%B0
1014,27,정릉입구,8264,%EC%A0%95%EB%A6%89%EC%9E%85%EA%B5%AC
1014,28,정릉우체국앞,8170,%EC%A0%95%EB%A6%89%EC%9A%B0%EC%B2%B4%EA%B5%AD%EC%95%9E
1014,29,정릉시장입구,8168,%EC%A0%95%EB%A6%89%EC%8B%9C%EC%9E%A5%EC%9E%85%EA%B5%AC
1014,30,외환은행정릉지점,8166,%EC%99%B8%ED%99%98%EC%9D%80%ED%96%89%EC%A0%95%EB%A6%89%EC%A7%80%EC%A0%90
1014,31,정릉대림아파트,8338,%EC%A0%95%EB%A6%89%EB%8C%80%EB%A6%BC%EC%95%84%ED%8C%8C%ED%8A%B8
1014,32,정릉동풍림상가앞,8261,%EC%A0%95%EB%A6%89%EB%8F%99%ED%92%8D%EB%A6%BC%EC%83%81%EA%B0%80%EC%95%9E
1014,33,정릉초교,8350,%EC%A0%95%EB%A6%89%EC%B4%88%EA%B5%90
1014,34,성북생태체험관,8349,%EC%84%B1%EB%B6%81%EC%83%9D%ED%83%9C%EC%B2%B4%ED%97%98%EA%B4%80
1017,1,인덕삼거리,11331,%EC%9D%B8%EB%8D%95%EC%82%BC%EA%B1%B0%EB%A6%AC
1017,2,신도브래뉴.한전노원변전소,11332,%EC%8B%A0%EB%8F%84%EB%B8%8C%EB%9E%98%EB%89%B4.%ED%95%9C%EC%A0%84%EB%85%B8%EC%9B%90%EB%B3%80%EC%A0%84%EC%86%8C
1017,3,월계삼거리,11336,%EC%9B%94%EA%B3%84%EC%82%BC%EA%B1%B0%EB%A6%AC
1017,4,광운대학교,11335,%EA%B4%91%EC%9A%B4%EB%8C%80%ED%95%99%EA%B5%90
1017,5,광운전자공업고등학교,11334,%EA%B4%91%EC%9A%B4%EC%A0%84%EC%9E%90%EA%B3%B5%EC%97%85%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90
1017,6,벼루말교,11465,%EB%B2%BC%EB%A3%A8%EB%A7%90%EA%B5%90
1017,7,광운초교앞,8218,%EA%B4%91%EC%9A%B4%EC%B4%88%EA%B5%90%EC%95%9E
1017,8,국민은행장위1동지점,8220,%EA%B5%AD%EB%AF%BC%EC%9D%80%ED%96%89%EC%9E%A5%EC%9C%841%EB%8F%99%EC%A7%80%EC%A0%90
1017,9,장위1동새마을금고,8222,%EC%9E%A5%EC%9C%841%EB%8F%99%EC%83%88%EB%A7%88%EC%9D%84%EA%B8%88%EA%B3%A0
1017,10,장곡초교,8293,%EC%9E%A5%EA%B3%A1%EC%B4%88%EA%B5%90
1017,11,국민은행장위동지점,8282,%EA%B5%AD%EB%AF%BC%EC%9D%80%ED%96%89%EC%9E%A5%EC%9C%84%EB%8F%99%EC%A7%80%EC%A0%90
1017,12,장위1동파출소,8280,%EC%9E%A5%EC%9C%841%EB%8F%99%ED%8C%8C%EC%B6%9C%EC%86%8C
1017,13,장위1동주민센터,8278,%EC%9E%A5%EC%9C%841%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
1017,14,장위동고개,8276,%EC%9E%A5%EC%9C%84%EB%8F%99%EA%B3%A0%EA%B0%9C
1017,15,월곡1동주민센터,8283,%EC%9B%94%EA%B3%A11%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
1017,16,밤나무골시장,8285,%EB%B0%A4%EB%82%98%EB%AC%B4%EA%B3%A8%EC%8B%9C%EC%9E%A5
1017,17,월곡동두산아파트,8287,%EC%9B%94%EA%B3%A1%EB%8F%99%EB%91%90%EC%82%B0%EC%95%84%ED%8C%8C%ED%8A%B8
1017,18,생명의전화,8289,%EC%83%9D%EB%AA%85%EC%9D%98%EC%A0%84%ED%99%94
1017,19,KT월곡지사,8129,KT%EC%9B%94%EA%B3%A1%EC%A7%80%EC%82%AC
1017,20,종암경찰서,8150,%EC%A2%85%EC%95%94%EA%B2%BD%EC%B0%B0%EC%84%9C
1017,21,종암동주민센터,8152,%EC%A2%85%EC%95%94%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
1017,22,숭례초교,8154,%EC%88%AD%EB%A1%80%EC%B4%88%EA%B5%90
1017,23,고대앞,8156,%EA%B3%A0%EB%8C%80%EC%95%9E
1017,24,우신향병원,8157,%EC%9A%B0%EC%8B%A0%ED%96%A5%EB%B3%91%EC%9B%90
1017,25,종암초등학교앞,6179,%EC%A2%85%EC%95%94%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90%EC%95%9E
1017,26,용두시장앞,6181,%EC%9A%A9%EB%91%90%EC%8B%9C%EC%9E%A5%EC%95%9E
1017,27,서울시동부병원,6182,%EC%84%9C%EC%9A%B8%EC%8B%9C%EB%8F%99%EB%B6%80%EB%B3%91%EC%9B%90
1017,28,동아제약앞,6184,%EB%8F%99%EC%95%84%EC%A0%9C%EC%95%BD%EC%95%9E
1017,29,청계벽산아파트앞,4107,%EC%B2%AD%EA%B3%84%EB%B2%BD%EC%82%B0%EC%95%84%ED%8C%8C%ED%8A%B8%EC%95%9E
1017,30,상왕십리역,4114,%EC%83%81%EC%99%95%EC%8B%AD%EB%A6%AC%EC%97%AD
1017,31,상왕십리역,4102,%EC%83%81%EC%99%95%EC%8B%AD%EB%A6%AC%EC%97%AD
1017,32,도로교통공단앞,4103,%EB%8F%84%EB%A1%9C%EA%B5%90%ED%86%B5%EA%B3%B5%EB%8B%A8%EC%95%9E
1017,33,왕십리교회,4104,%EC%99%95%EC%8B%AD%EB%A6%AC%EA%B5%90%ED%9A%8C
1017,34,왕십리1동새마을금고,4108,%EC%99%95%EC%8B%AD%EB%A6%AC1%EB%8F%99%EC%83%88%EB%A7%88%EC%9D%84%EA%B8%88%EA%B3%A0
1017,35,꽃재교회,4252,%EA%BD%83%EC%9E%AC%EA%B5%90%ED%9A%8C
1017,36,청계벽산아파트앞,4106,%EC%B2%AD%EA%B3%84%EB%B2%BD%EC%82%B0%EC%95%84%ED%8C%8C%ED%8A%B8%EC%95%9E
1017,37,동아제약앞,6185,%EB%8F%99%EC%95%84%EC%A0%9C%EC%95%BD%EC%95%9E
1017,38,서울시동부병원,6183,%EC%84%9C%EC%9A%B8%EC%8B%9C%EB%8F%99%EB%B6%80%EB%B3%91%EC%9B%90
1017,39,용두시장앞,6180,%EC%9A%A9%EB%91%90%EC%8B%9C%EC%9E%A5%EC%95%9E
1017,40,안암오거리,6177,%EC%95%88%EC%95%94%EC%98%A4%EA%B1%B0%EB%A6%AC
1017,41,우신향병원,6176,%EC%9A%B0%EC%8B%A0%ED%96%A5%EB%B3%91%EC%9B%90
1017,42,고려대학교앞,6175,%EA%B3%A0%EB%A0%A4%EB%8C%80%ED%95%99%EA%B5%90%EC%95%9E
1017,43,숭례초등학교,8155,%EC%88%AD%EB%A1%80%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
1017,44,종암동주민센터,8153,%EC%A2%85%EC%95%94%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
